Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
5232,262000,306813.2478674971,354499.9568744746,404563.2025960604,456121.40915495314,507906.3683974972,558429.1670808459,606233.130023379,650125.4289139718,689314.9685067617,723440.5441194612,752515.3703502819,776829.2411017409,796843.9133259838,813103.2894204585,826166.8637127875,836566.3518257849,844781.3436815059,851228.7459813417,856261.2572969319
5233,102000,119446.37894078132,138011.4335923527,157501.7048274739,177573.98371681382,197734.5403684913,217403.7215352912,236014.42466559028,253102.26621841648,268359.262548434,281644.7919854391,292963.99914400285,302429.7045510594,310221.67618034483,316551.6622934609,321637.4812927646,325686.13697034377,328884.33990654047,331394.39729044604,333353.619253004
5234,189000,221327.113919683,255727.0681270065,291841.3942391428,329034.1462988021,366390.47185926326,402836.3075506866,437320.8457038879,468983.6109341246,497253.9276632746,521871.2322083136,542845.0572374171,560384.4525504925,574822.517628286,586551.6095437659,595975.332983652,603477.2537979899,609403.3357091779,614054.3243911206,617684.6474393898
5235,189000,221327.113919683,255727.0681270065,291841.3942391428,329034.1462988021,366390.47185926326,402836.3075506866,437320.8457038879,468983.6109341246,497253.9276632746,521871.2322083136,542845.0572374171,560384.4525504925,574822.517628286,586551.6095437659,595975.332983652,603477.2537979899,609403.3357091779,614054.3243911206,617684.6474393898
5236,231000,270510.9170129459,312555.3054885635,356695.0374033968,402152.84547631367,447810.5767168773,492355.4870063947,534503.2558603074,573202.1911417079,607754.8004773357,637842.6171434944,663477.2921790653,684914.3308950464,702560.8548790162,716896.4116646027,728414.295868908,737583.3101975432,744826.2992001063,750510.8409224807,754947.9024259209
5237,185000,216642.94219651516,250314.85504495344,285664.85679492814,322070.4606628486,358636.1761585381,394310.6714120477,428065.3780699432,459058.0318667357,486730.0350143165,510826.338404963,531356.2729572601,548524.4641367254,562656.961699645,574137.818865591,583362.0984231515,590705.2484266039,596505.9106148038,601058.4656738482,604611.9564882916
5238,212000,248261.1013278984,286847.2933488115,327356.4845433771,369075.3387055346,410977.67213843286,451858.71534786007,490539.78459907,526055.6905716107,557766.3103947843,585379.3715775793,608905.5668483197,628579.385929653,644774.4642179715,657930.9059432718,668501.4317065304,676916.2846834596,683563.5300018291,688780.5120154368,692852.6204082045
5239,162000,189708.9547882997,219194.62982314845,250149.76649069384,282029.2682561161,314048.9758793685,345288.2636148742,374846.439174761,401985.9522292497,426217.65228280687,447318.1990356974,465295.7633463575,480329.530757565,492705.0151099594,502758.522466085,510835.9997002732,517266.2175411342,522345.71632215247,526332.2780495319,529443.983519477
5240,145000,169801.22496483618,196192.72422442297,223899.48235278155,252433.60430331377,281093.21915128664,309054.31002565904,335510.701730496,359802.24119284697,381491.1085247345,400377.4003714575,416468.4301556904,429924.5799990551,441001.4024132353,449999.9120838415,457229.7528181457,462985.1947127436,467531.6596710624,471099.8785011242,473885.0469773096
5241,158000,185024.78306513184,213782.41674109537,243973.2290464792,275065.5826201626,306294.6801786433,336762.6274762353,365590.9715408163,392060.3731618608,415693.7596338487,436273.3052323468,453806.97906620055,468469.5423437979,480539.45918131847,490344.7317879101,498222.7651397726,504494.21216974815,509448.2912277784,513336.4193322595,516371.2925683788
5242,179000,209616.68461176328,242196.53542187388,276400.0506286062,311624.9322089184,347004.7326074504,381522.2172040894,414182.17661902605,444169.6632656524,470944.1960408792,494258.9976999372,514123.0965370247,530734.4815160749,544408.6278066835,555517.1328483286,564442.2465824006,571547.2403695248,577159.7729732426,581564.6775979396,585002.9200616443
5243,179000,209616.68461176328,242196.53542187388,276400.0506286062,311624.9322089184,347004.7326074504,381522.2172040894,414182.17661902605,444169.6632656524,470944.1960408792,494258.9976999372,514123.0965370247,530734.4815160749,544408.6278066835,555517.1328483286,564442.2465824006,571547.2403695248,577159.7729732426,581564.6775979396,585002.9200616443
5244,193000,226011.2856428509,261139.28120905955,298017.9316833575,335997.8319347556,374144.7675599884,411361.9436893255,446576.3133378326,478909.1900015135,507777.8203122328,532916.1260116642,554333.841517574,572244.4409642594,586988.0735569269,598965.4002219408,608588.5675441526,616249.2591693759,622300.760803552,627050.183108393,630757.3383904881
5245,202000,236550.6720199787,273316.7606436789,311915.14093284047,351666.1246156509,391591.93288662,430544.6250012629,467401.1155142082,501241.7429031385,531456.5787723887,557767.1370692028,580183.6061479272,598929.4148952353,614360.5743963692,626896.4292478344,636968.3453052789,644986.2712549944,651319.9672658938,656290.8652222558,660170.893030459
5246,208000,243576.9296047305,281435.08026675845,321179.9470991625,362111.65306958114,403223.3764377077,443333.0792092213,481284.31696512527,516130.1115042218,547242.4177458261,574334.4777742287,597416.7825681628,616719.3975158859,632608.9082893307,645517.1152650968,655888.1971460298,664144.2793120735,670666.104907455,675784.6532981644,679779.9294571063
5247,193000,226011.2856428509,261139.28120905955,298017.9316833575,335997.8319347556,374144.7675599884,411361.9436893255,446576.3133378326,478909.1900015135,507777.8203122328,532916.1260116642,554333.841517574,572244.4409642594,586988.0735569269,598965.4002219408,608588.5675441526,616249.2591693759,622300.760803552,627050.183108393,630757.3383904881
5248,187000,218985.02805809907,253020.96158598,288753.1255170355,325552.3034808253,362513.3240089007,398573.4894813672,432693.1118869155,464020.82140043017,491991.9813387956,516348.7853066384,537100.6650973386,554454.4583436089,568739.7396639655,580344.7142046784,589668.7157034017,597091.2511122968,602954.6231619908,607556.3950324843,611148.3019638407
5249,179000,209616.68461176328,242196.53542187388,276400.0506286062,311624.9322089184,347004.7326074504,381522.2172040894,414182.17661902605,444169.6632656524,470944.1960408792,494258.9976999372,514123.0965370247,530734.4815160749,544408.6278066835,555517.1328483286,564442.2465824006,571547.2403695248,577159.7729732426,581564.6775979396,585002.9200616443
5250,163000,190879.9977190917,220547.68309366168,251693.90085174752,283770.18966510444,315987.5498045498,347419.67264953395,377160.3060832472,404467.3469960969,428848.6254450464,450079.422486535,468167.9594163968,483294.52786100673,495746.40409211966,505861.9701356288,513989.3083403983,520459.2188839807,525570.072595746,529581.24272885,532712.1562572515
5251,198000,231866.5002968108,267904.54756162583,305738.60348862584,344702.4389796974,383837.6371858948,422018.988862624,458145.64788026345,491316.1638357496,520932.6861234306,546722.2432658523,568694.8218677703,587069.4264814683,602195.0184677282,614482.6385696594,624355.1107447783,632214.2658836085,638422.5421715197,643295.0065049834,647098.2020793607
5252,340000,398154.5964692711,460038.111974509,525005.6827582463,591913.2790560462,659115.1345616375,724679.0717843039,786714.7488853009,843674.2207280549,894530.8751614465,938815.9732847968,976546.6638133428,1008099.015170198,1034072.2539344828,1055172.2076448698,1072124.9376425487,1085620.4565678125,1096281.1330218017,1104647.990968153,1111178.7308433468
5253,278000,325549.93476016866,376148.8092026868,429269.3523729191,483976.1516987671,538923.5512003978,592531.7116354015,643255.0005591578,689827.7451835272,731410.5391025945,767620.1193328634,798470.5074709099,824269.194756809,845506.1370405477,862758.4521331582,876619.8019547898,887654.373311329,896371.0440590024,903212.1808504312,908552.0211013248
5254,371000,434456.9273238222,501982.7633604201,572873.84795091,645881.8427346856,719210.9262422575,790752.7518587551,858444.6230483725,920597.4585003188,976091.0431908724,1024413.9002607636,1065584.7419845597,1100013.9253768926,1128355.3123814503,1151379.0854007257,1169877.505486428,1184603.4981960545,1196236.177503201,1205365.8960270144,1212492.085714358
5255,296000,346628.70751442417,400503.7680719255,457063.77087188506,515312.73706055776,573817.8818536609,630897.0742592764,684904.604911909,734492.8509867772,778768.0560229063,817322.1414479408,850170.0367316162,877639.1426187607,900251.138719432,918620.5101849457,933379.3574770424,945128.3974825662,954409.456983686,961693.5450781572,967379.1303812666
5256,285000,333747.2352757125,385620.1820962796,440078.2929002948,496162.6015616857,552493.5686766668,607451.5748780195,659452.0689185611,707197.5085514578,749827.3512382713,786948.6834887268,818575.8799611846,845024.1744809013,866795.8599156693,884482.5858199644,898692.9624356658,910005.3827112546,918941.5379741573,925954.933605658,931429.2302657466
5257,215000,251774.23012027435,290906.4531603513,331988.8876265381,374298.1029324997,416793.39391397673,458252.9424518392,497481.3853245285,533499.8748721523,565659.2298815029,593663.0419300921,617522.1550584375,637474.3772399782,653898.6311644523,667241.248951903,677961.3576269058,686495.2887119991,693236.5988226098,698527.406053391,702657.138621528
5258,196000,229524.4144352268,265198.44102059933,302650.3347665185,341220.5961617207,379960.4893355322,417756.1707933046,453517.9140632911,486353.3743020552,515670.7397989515,541199.796364177,562950.4297276918,581139.4322745848,596112.2405034077,608275.743230572,618048.493464528,625828.2631979154,631973.8296243326,636797.0771463473,640561.8566038116
5259,184000,215471.8992657232,248961.8017744402,284120.7224338745,320329.53925386025,356697.6022333568,392179.262377388,425751.511161457,456576.6370998885,484099.0618520769,508065.1149541254,528484.0768872208,545559.4670332837,559615.5727174848,571034.3711960472,580208.7897830263,587512.2470837573,593281.5543412102,597809.50099453,601343.7837505171
5260,187000,218985.02805809907,253020.96158598,288753.1255170355,325552.3034808253,362513.3240089007,398573.4894813672,432693.1118869155,464020.82140043017,491991.9813387956,516348.7853066384,537100.6650973386,554454.4583436089,568739.7396639655,580344.7142046784,589668.7157034017,597091.2511122968,602954.6231619908,607556.3950324843,611148.3019638407
5261,186000,217813.9851273071,251667.90831546672,287208.99115598184,323811.38207183697,360574.7500837194,396442.0804467074,430379.2449784293,461539.426633583,489361.008176556,513587.5618558007,534228.4690272993,551489.4612401671,565698.3506818053,577241.2665351346,586515.4070632766,593898.2497694504,599730.2668883973,604307.4303531663,607880.1292260662
5262,180000,210787.72754255525,243549.58869238716,277944.1849896598,313365.85361790675,348943.3065326317,383653.62623874913,416496.0435275122,446651.0580324996,473575.1692031187,497020.22115077486,516995.2926070639,533699.4786195166,547450.0167888438,558620.5805178722,567595.5552225257,574740.2417123714,580384.1292468361,584813.6422772576,588271.0927994188
5263,192000,224840.2427120589,259786.22793854628,296473.7973223038,334256.9105257672,372206.19363480713,409230.53465466574,444262.4464293464,476427.7952346663,505146.8471499933,530154.9025608265,551461.6454475349,569279.4438608177,583946.6845747667,595861.952552397,605435.2589040275,613056.2578265294,619076.4045299585,623801.2184290749,627489.1656527135
5264,259000,303300.1190751212,350440.79706293484,399930.7995128994,450898.64492798806,502090.64662195335,552034.9399768668,599291.5292979204,642681.24461343,681422.0490200431,715156.8737669482,743898.7821401642,767934.2497914156,787719.746379503,803792.9464118273,816706.9377924121,826987.3477972454,835108.2748607253,841481.8519433874,846456.7390836083
5265,218000,255287.35891265023,294965.61297189107,336621.29070969915,379520.86715946486,422609.11568952055,464647.1695558184,504422.986049987,540944.059172694,573552.1493682215,601946.7122826051,626138.7432685551,646369.3685503035,663022.798110933,676551.5919605342,687421.2835472812,696074.2927405386,702909.6676433904,708274.3000913454,712461.6568348517
5266,177000,207274.5987501793,239490.42888084732,273311.7819064988,308143.08939094166,343127.5847570878,377259.39913477,409554.4428020537,439206.873731958,465682.24971640005,488736.550798262,508378.7043969462,524804.4873091914,538325.849842363,549310.2375092411,558135.6293021503,565161.2376838318,570711.0604260555,575066.7482393034,578466.5745860952
5267,200000,234208.58615839476,270610.6541026524,308826.8722107331,348184.2817976742,387714.7850362574,426281.80693194346,462773.3816972358,496278.95336944406,526194.6324479097,552244.6901675276,574439.2140078488,592999.4206883518,608277.7964320487,620689.5339087469,630661.7280250286,638600.2685693015,644871.2547187067,649792.9358636197,653634.5475549098
5268,180000,210787.72754255525,243549.58869238716,277944.1849896598,313365.85361790675,348943.3065326317,383653.62623874913,416496.0435275122,446651.0580324996,473575.1692031187,497020.22115077486,516995.2926070639,533699.4786195166,547450.0167888438,558620.5805178722,567595.5552225257,574740.2417123714,580384.1292468361,584813.6422772576,588271.0927994188
5269,202000,236550.6720199787,273316.7606436789,311915.14093284047,351666.1246156509,391591.93288662,430544.6250012629,467401.1155142082,501241.7429031385,531456.5787723887,557767.1370692028,580183.6061479272,598929.4148952353,614360.5743963692,626896.4292478344,636968.3453052789,644986.2712549944,651319.9672658938,656290.8652222558,660170.893030459
5270,184000,215471.8992657232,248961.8017744402,284120.7224338745,320329.53925386025,356697.6022333568,392179.262377388,425751.511161457,456576.6370998885,484099.0618520769,508065.1149541254,528484.0768872208,545559.4670332837,559615.5727174848,571034.3711960472,580208.7897830263,587512.2470837573,593281.5543412102,597809.50099453,601343.7837505171
