Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
3710,164000,193323.28505936943,225134.1975930564,259284.28575671004,295424.5593346523,332932.39602091245,370962.9619055919,408583.6056767363,444923.2050780378,479282.73934298015,511185.2450834976,540371.9056072163,566765.166989979,590420.0090548269,611477.6305879564,630128.1936036237,646583.9592451066,661061.4753776964,673770.6353304476,684908.5253397643
3711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,103000,121416.45342143324,141395.25824441956,162843.17946915326,185541.0342162756,209097.78530581697,232982.835830951,256610.4352725844,279433.4763599872,301012.93995321315,321049.2697780503,339379.91632648336,355956.1719510234,370812.56666248274,384037.78018633847,395751.24354373926,406086.2670868657,415178.85343843134,423160.8258477811,430155.9640853398
3715,263000,310024.5364061839,361038.37784740137,415803.4582561874,473760.1164939851,533909.878984756,594897.9206168943,655228.5871523271,713504.8959483168,768605.8563853889,819766.5820546333,866572.0193579139,908897.7982827104,946832.0876915822,980601.3222233691,1010510.4568155672,1036899.8858625796,1060116.8781971596,1080498.0310482178,1098359.4034412077
3716,353000,416116.58308510616,484587.63262407866,558093.6150738942,635883.3502751967,716616.681679159,798475.1558089874,879451.2975846824,957670.069466752,1031626.8718784876,1100295.0702102112,1163117.5773130937,1219927.463094284,1270843.0682704505,1316168.314619199,1356312.5142809704,1391732.5464239186,1422894.517123944,1450250.2089734634,1474223.838078883
3717,319000,376037.3654508467,437913.469708445,504339.5558316495,574636.7952911835,647594.1117723846,721568.2002919745,794744.9403102371,865429.8928042321,932263.3771366504,994317.6413514374,1051089.2554189146,1102427.3674988006,1148438.920051767,1189398.5619363298,1225676.181460707,1257684.6524340792,1285845.1868627144,1310566.0528683704,1332230.607215761
3718,333000,392540.57271201233,457132.2426737059,526473.580225515,599855.964990483,676015.1699692918,753235.7702107445,829624.0285997145,903411.142018211,973177.7573244658,1037955.4061756384,1097218.564434165,1150809.7598028232,1198840.6281418132,1241597.87186457,1279467.612621992,1312880.8440769543,1342277.264029103,1368083.0583234087,1390698.4081593994
3719,268000,315918.5389994574,367902.22533499455,423708.4669682823,482766.96281516354,544060.2569122227,606207.7670164551,667685.404398569,727069.627810452,783218.1350238944,835351.4980632765,883046.7725776461,926177.2241055756,964832.6977237416,999243.9329120264,1029721.6822303118,1056612.8114493203,1080271.1914708698,1101039.818710731,1119240.7609210785
3720,224000,264051.31617865094,307500.36744417454,354144.3903018479,403506.71518879343,454736.9311505146,506681.1187003206,558065.4126316399,607699.9874236614,654630.083005046,698204.2371872162,738068.9442440027,774118.2768643616,806427.3294407391,835188.9588518429,860662.8985805592,883139.0662859993,902913.2346622196,920272.0872806112,935484.8150982148
3721,204000,240475.30580555712,280044.97749380185,322524.3554534686,367479.3299040797,414135.4194406472,461441.7331020777,508238.143646672,553441.0599751202,596180.968451024,635864.5731526434,672169.9313650739,705000.5735729007,734424.8893121018,760618.5160972141,783817.9969215806,804287.363939035,822295.9815673785,838104.9366305567,851959.3851787312
3722,195000,229866.1011376649,267690.0520161341,308295.33977169794,351267.00652595854,395864.7391712068,441084.0095828684,485815.87260343647,529024.5426232767,569878.8669017141,607811.7243370855,642515.3755695559,673897.6070917433,702023.791254215,727061.8168576311,749237.7911750403,768804.0978829011,786018.2176747001,801129.7188380321,814372.9417149636
3723,182000,214541.6943951539,249844.04854839185,287742.3171202514,327849.20609089464,369473.7565597931,411678.4089440105,453428.1477632073,493756.2397817249,531886.9424415999,567290.9427146132,599681.0171982521,628971.0999522938,655222.2051706006,678591.0290671224,699288.6050967043,717550.4913573744,733617.0031630534,747721.0709154967,760081.4122672995
3724,187000,220435.6969884273,256707.896035985,295647.3258323462,336856.05241207307,379624.1344872599,422988.2553435713,465884.9650094493,507320.9716438602,546499.2210801054,582875.8587232564,616155.7704179845,646250.525775159,673222.8152027599,697233.6397557796,718499.8305114489,737263.4169441154,753771.3164367636,768262.8585780103,780962.7697471703
3725,200000,235760.10373093837,274553.89950372727,316200.34848379274,360273.85284713696,406015.1170986737,452393.8559824291,498272.6898496784,542589.2744854119,584491.1455402196,623396.6403457287,658990.1287892881,691177.0329146085,720024.4012863743,745704.4275462884,768449.016589785,788517.0234696422,806172.5309484103,821671.5065005458,835254.2991948345
3726,194000,228687.3006190102,266317.2825186155,306714.33802927897,349465.6372617229,393834.6635857135,438822.0403029562,483324.509154188,526311.5962508497,566956.411174013,604694.741135357,639220.4249256095,670441.7219271703,698423.669247783,723333.2947198997,745395.5460920914,764861.512765553,781987.355019958,797021.3613055294,810196.6702189895
3727,159000,187429.282466096,218270.3501054632,251379.27704461524,286417.7130134739,322782.0180934456,359653.11550603114,396126.7884304943,431358.4732159025,464670.46070447465,495600.3290748544,523897.1523874841,549485.7411671138,572419.3990226676,592835.0198992993,610916.9681888791,626871.0336583655,640907.1621039863,653228.8476679339,664027.1678598934
3728,148000,174462.47676089438,203169.8856327582,233988.25787800664,266602.6511068814,300451.1866530185,334771.4534269975,368721.790488762,401516.0631192049,432523.4476997625,461313.51385583926,487652.6953040732,511471.0043568103,532818.056951917,551821.2763842534,568652.2722764409,583502.5973675352,596567.6729018237,608036.9148104038,618088.1814041776
3729,150000,176820.07779820377,205915.42462779547,237150.26136284453,270205.3896353527,304511.3378240053,339295.39198682184,373704.5173872588,406941.955864059,438368.3591551648,467547.4802592966,494242.5965919661,518382.7746859564,540018.3009647807,559278.3206597163,576336.7624423387,591387.7676022316,604629.3982113077,616253.6298754093,626440.7243961259
3730,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
3731,133000,156780.468981074,182578.34316997865,210273.23174172215,239582.11214334608,270000.052870618,300841.91422831535,331351.33875003614,360821.86753279896,388686.61178424605,414558.76582990965,438228.4356448766,459632.72688821465,478816.2268554389,495893.4443182817,511018.596032207,524363.820607312,536104.7330806928,546411.5518228629,555444.108964565
3732,142000,167389.6736489662,194933.2686476464,224502.24742349284,255794.43552146724,288270.73314005835,321199.63774752466,353773.6097932717,385238.3848846425,414988.713333556,442611.6146454674,467882.9914403946,490735.6933693721,511217.3249133257,529450.1435578647,545598.8017787474,559847.0866634459,572382.4969733714,583386.7696153875,593030.5524283325
3733,162000,190965.68402206004,222388.6585980191,256122.28227187213,291821.82080618094,328872.2448499257,366439.0233457676,403600.87877823954,439497.3123331837,473437.82788757794,504951.2786800403,533782.0043193233,559853.3966608329,583219.7650419632,604020.5863124935,622443.7034377258,638698.7890104102,652999.7500682124,665553.9202654421,676555.982347816
3734,142000,167389.6736489662,194933.2686476464,224502.24742349284,255794.43552146724,288270.73314005835,321199.63774752466,353773.6097932717,385238.3848846425,414988.713333556,442611.6146454674,467882.9914403946,490735.6933693721,511217.3249133257,529450.1435578647,545598.8017787474,559847.0866634459,572382.4969733714,583386.7696153875,593030.5524283325
3735,149000,175641.27727954907,204542.65513027683,235569.2596204256,268404.02037111705,302481.26223851193,337033.4227069097,371213.1539380104,404229.009491632,435445.90342746367,464430.49705756793,490947.6459480197,514926.8895213833,536418.1789583488,555549.7985219848,572494.5173593898,587445.1824848835,600598.5355565657,612145.2723429066,622264.4529001517
3736,131000,154422.8679437646,179832.80417494138,207111.22825688423,235979.37361487476,265939.9016996313,296317.9756684911,326368.61185153935,355395.97478794487,382841.7003288439,408324.7994264524,431638.5343569837,452720.9565590686,471615.9828425751,488436.40004281886,503334.10586630914,516478.6503726156,528043.0077712088,538194.8367578575,547091.5659726167
3737,140000,165032.07261165683,192187.7296526091,221340.2439386549,252191.6969929959,284210.5819690716,316675.6991877004,348790.8828947749,379812.4921397884,409143.80187815375,436377.64824201015,461293.0901525017,483823.923040226,504017.080900462,521993.09928240185,537914.3116128495,551961.9164287496,564320.7716638872,575170.0545503821,584678.0094363842
3738,137000,161495.67105569277,188069.4211600532,216597.23871139804,246787.58920028884,278120.3552125915,309889.791347964,341316.79254702973,371673.6530225072,400376.43469505047,427026.6986368242,451408.2382206624,473456.2675465068,493216.7148811664,510807.5328692075,526387.5763640027,540134.1610767049,552228.183699661,562844.9819528739,572149.1949484616
3739,249000,293521.32914501824,341819.60488214047,393669.433862322,448540.9467946856,505488.8207878488,563230.3506981243,620349.4988628497,675523.6467343379,727691.4761975735,776128.8172304323,820442.7103426637,860515.4059786876,896430.379601536,928402.012295129,956719.0256542824,981703.6942197044,1003684.8010307708,1022981.0255931796,1039891.602497569
3740,333000,392540.57271201233,457132.2426737059,526473.580225515,599855.964990483,676015.1699692918,753235.7702107445,829624.0285997145,903411.142018211,973177.7573244658,1037955.4061756384,1097218.564434165,1150809.7598028232,1198840.6281418132,1241597.87186457,1279467.612621992,1312880.8440769543,1342277.264029103,1368083.0583234087,1390698.4081593994
3741,342000,403149.7773799046,469487.1681513736,540702.5959072856,616068.2883686043,694285.8502387321,773593.4937299538,852046.2996429501,927827.6593700544,999479.8588737756,1066008.254991196,1126873.120229683,1181912.7262839803,1231241.7261997,1275154.571104153,1314047.8183685322,1348364.1101330882,1378555.0279217816,1405058.2761159332,1428284.851623167
3742,297000,350103.75404044345,407712.540763035,469557.51749843225,535006.6714779984,602932.4488915304,671804.8761339072,739934.9444267724,805745.0726108368,867969.3511272261,925744.0109134072,978600.3412520929,1026397.8938781936,1069236.2359102657,1107371.074906238,1141146.7896358306,1170947.7798524187,1197166.2084583894,1220182.1871533105,1240352.6343043293
3743,240000,282912.124477126,329464.6794044728,379440.4181805513,432328.6234165644,487218.1405184085,542872.627178915,597927.2278196141,651107.1293824944,701389.3746482636,748075.9684148745,790788.1545471457,829412.4394975302,864029.2815436492,894845.313055546,922138.819907742,946220.4281635706,967407.0371380924,986005.8078006548,1002305.1590338014
3744,223000,262872.51565999625,306127.59794665594,352563.3885594289,401705.3459245577,452706.8555650212,504419.1494204085,555574.0491823914,604987.0410512344,651707.6272773449,695087.2539854876,734773.9936000563,770662.3916997885,802827.2074343073,831460.4367141115,856820.6534976102,879196.481168651,898882.3720074776,916163.7297481084,931308.5436022404
3745,208000,245190.50788017584,285536.0554838764,328848.36242314446,374684.8069610224,422255.7217826207,470489.6102217263,518203.5974436656,564292.8454648284,607870.7913618285,648332.505959558,685349.7339408597,718824.1142311929,748825.3773378292,775532.6046481399,799186.9772533764,820057.7044084278,838419.4321863467,854538.3667605676,868664.4711626279
3746,183000,215720.4949138086,251216.81804591048,289323.3188626704,329650.5753551303,371503.8321452864,413940.3782239226,455919.51121245575,496469.186154152,534809.398169301,570407.9259163418,602975.9678421987,632426.9851168668,658822.3271770325,682319.5512048538,703130.8501796533,721493.0764747226,737647.8658177954,751829.4284479994,764257.6837632736
3747,172000,202753.689208607,236116.35357320547,271932.29969606176,309835.5134485378,349173.0007048594,389058.716144889,428514.51327072346,466626.7760574543,502662.3851645889,536121.1106973267,566731.5107587877,594412.2483065634,619220.9851062818,641305.807689808,660866.154267215,678124.6401838923,693308.3766156329,706637.4955904693,718318.6973075577
3748,183000,215720.4949138086,251216.81804591048,289323.3188626704,329650.5753551303,371503.8321452864,413940.3782239226,455919.51121245575,496469.186154152,534809.398169301,570407.9259163418,602975.9678421987,632426.9851168668,658822.3271770325,682319.5512048538,703130.8501796533,721493.0764747226,737647.8658177954,751829.4284479994,764257.6837632736
3749,196000,231044.9016563196,269062.82151365274,309876.3415141169,353068.37579019426,397894.81475670025,443345.97886278055,488307.2360526848,531737.4889957038,572801.3226294153,610928.7075388142,645810.3262135023,677353.4922563164,705623.9132606467,730790.3389953625,753080.0362579892,772746.6830002493,790049.0803294422,805238.0763705348,818549.2132109378
3750,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
3751,199000,234581.30321228364,273181.13000620867,314619.34674137377,358472.4835829013,403985.0415131804,450131.886702517,495781.32640043,539876.3281129849,581568.6898125185,620279.6571440002,655695.1781453417,687721.1477500355,716424.2792799424,741975.9054085569,764606.771506836,784574.438352294,802141.6682936683,817563.148968043,831078.0276988604
